candidate,h,date,obs_index,block,block_complete,kept,drop_reason,placebo_score_date,n_pairs_shared,n_pairs_genuine_leg_only,n_pairs_placebo_leg_only,coverage_gap_genuine_minus_placebo,ic_genuine,ic_placebo
high52w,60,2021-06-09,121,10,True,True,,2020-12-15,135,135,135,0,-0.22523846345524443,0.4121972192409951
high52w,60,2021-06-16,122,10,True,True,,2020-12-22,135,135,135,0,-0.15545087729364462,0.581647929626599
high52w,60,2021-06-23,123,10,True,True,,2020-12-30,135,135,135,0,0.05060339709174455,0.39677998637448236
high52w,60,2021-06-30,124,10,True,True,,2021-01-07,135,135,135,0,0.1936015686374051,0.24704375012463628
high52w,60,2021-07-08,125,10,True,True,,2021-01-14,135,136,135,1,0.023012950278775337,0.10155788272478793
high52w,60,2021-07-15,126,10,True,True,,2021-01-22,135,136,135,1,-0.11054422184294015,0.11602029491531843
high52w,60,2021-07-22,127,10,True,True,,2021-01-29,135,137,135,2,0.0064657088410418565,0.046195493122622194
high52w,60,2021-07-29,128,10,True,True,,2021-02-05,135,137,135,2,0.03866399074298868,0.19690229002510184
high52w,60,2021-08-05,129,10,True,True,,2021-02-12,135,137,135,2,0.14226023937005797,0.20371327395238994
high52w,60,2021-08-12,130,10,True,True,,2021-02-22,135,137,135,2,-0.056125550003157394,0.05749407949989277
high52w,60,2021-08-19,131,10,True,True,,2021-03-01,135,137,135,2,-0.24536705185840169,0.09547209974660363
high52w,60,2021-08-26,132,11,True,True,,2021-03-08,135,137,135,2,0.0056783258327978234,-0.28346618448857763
high52w,60,2021-09-02,133,11,True,True,,2021-03-15,135,137,135,2,0.06842390707124596,-0.19743048949410275
high52w,60,2021-09-10,134,11,True,True,,2021-03-22,135,137,135,2,0.011113563449383261,-0.015315952495836067
high52w,60,2021-09-17,135,11,True,True,,2021-03-29,135,137,135,2,0.1631769622196148,-0.04550465925114957
high52w,60,2021-09-24,136,11,True,True,,2021-04-06,135,137,135,2,0.05703931668792266,-0.0831037380456703
high52w,60,2021-10-01,137,11,True,True,,2021-04-13,135,137,135,2,0.02155669638118005,-0.039555166907537395
high52w,60,2021-10-08,138,11,True,True,,2021-04-20,135,137,135,2,-0.06847574319417776,-0.04461973008645726
high52w,60,2021-10-15,139,11,True,True,,2021-04-27,135,137,135,2,-0.09506227339828507,0.02737359855919216
high52w,60,2021-10-22,140,11,True,True,,2021-05-04,135,138,135,3,-0.2650409020967967,0.030312493468081136
high52w,60,2021-10-29,141,11,True,True,,2021-05-11,135,139,135,4,-0.32176906553221185,0.3147936786654961
high52w,60,2021-11-05,142,11,True,True,,2021-05-18,135,139,135,4,-0.15329137353562483,0.37202405631140184
high52w,60,2021-11-12,143,11,True,True,,2021-05-25,135,139,135,4,-0.12709472752919154,0.18428048132343552
high52w,60,2021-11-19,144,12,True,True,,2021-06-02,135,139,135,4,-0.3509569185076955,0.28854448988333087
high52w,60,2021-11-29,145,12,True,True,,2021-06-09,135,139,135,4,-0.2612859191842648,0.19706292027511108
high52w,60,2021-12-06,146,12,True,True,,2021-06-16,135,139,135,4,-0.013897154262037808,0.18171907828405653
high52w,60,2021-12-13,147,12,True,True,,2021-06-23,135,139,135,4,-0.008736105953362421,0.017789723269095083
high52w,60,2021-12-20,148,12,True,True,,2021-06-30,135,139,135,4,0.05302897278314311,-0.08294840966057923
high52w,60,2021-12-28,149,12,True,True,,2021-07-08,136,140,136,4,0.005091134702411668,-0.0002242312922562546
high52w,60,2022-01-04,150,12,True,True,,2021-07-15,136,140,136,4,0.01728721663251923,0.1345610247820624
high52w,60,2022-01-11,151,12,True,True,,2021-07-22,137,140,137,3,0.20780818628544212,0.17751689404409746
high52w,60,2022-01-19,152,12,True,True,,2021-07-29,137,140,137,3,0.39363787406425593,0.17314923028113577
high52w,60,2022-01-26,153,12,True,True,,2021-08-05,137,141,137,4,0.3567278209002433,0.057840353033602084
high52w,60,2022-02-02,154,12,True,True,,2021-08-12,137,142,137,5,0.4197491754274109,-0.03471288943391617
high52w,60,2022-02-09,155,12,True,True,,2021-08-19,137,142,137,5,0.3862144939028205,0.048196707770019526
high52w,60,2022-02-16,156,13,True,True,,2021-08-26,137,143,137,6,0.3643983749381709,-0.09038546004841223
high52w,60,2022-02-24,157,13,True,True,,2021-09-02,137,143,137,6,0.46747064423992385,-0.07941188123990695
high52w,60,2022-03-03,158,13,True,True,,2021-09-10,137,143,137,6,0.42766993442219436,-0.10508814322274503
high52w,60,2022-03-10,159,13,True,True,,2021-09-17,137,143,137,6,0.372719826595677,-0.1355640314513956
high52w,60,2022-03-17,160,13,True,True,,2021-09-24,137,143,137,6,0.5130350269202515,-0.22899567233455215
high52w,60,2022-03-24,161,13,True,True,,2021-10-01,137,143,137,6,0.4061884486094237,0.04268535998853083
high52w,60,2022-03-31,162,13,True,True,,2021-10-08,137,143,137,6,0.4142290756376618,0.11536370284621246
high52w,60,2022-04-07,163,13,True,True,,2021-10-15,137,143,137,6,0.3649946107793683,-0.010929577752544021
high52w,60,2022-04-14,164,13,True,True,,2021-10-22,138,143,138,5,0.2344724314943202,-0.0852818798681302
high52w,60,2022-04-22,165,13,True,True,,2021-10-29,139,143,139,4,-0.13361633674426915,-0.017713122915322753
high52w,60,2022-04-29,166,13,True,True,,2021-11-05,139,143,139,4,-0.006774207962822288,0.05223135996947414
high52w,60,2022-05-06,167,13,True,True,,2021-11-12,139,143,139,4,-0.41736935014997906,0.2221022858886757
high52w,60,2022-05-13,168,14,True,True,,2021-11-19,139,143,139,4,-0.499182269091559,0.2744500390598602
high52w,60,2022-05-20,169,14,True,True,,2021-11-29,139,143,139,4,-0.5098351132758389,0.2130228835735018
high52w,60,2022-05-27,170,14,True,True,,2021-12-06,139,143,139,4,-0.20105917234691967,0.14210192363002208
high52w,60,2022-06-06,171,14,True,True,,2021-12-13,139,143,139,4,-0.14826399749765404,0.2267281107723965
high52w,60,2022-06-13,172,14,True,True,,2021-12-20,139,143,139,4,-0.3220161758791724,0.12998793511774429
high52w,60,2022-06-21,173,14,True,True,,2021-12-28,140,143,140,3,-0.18346854431348542,0.0898195743107309
high52w,60,2022-06-28,174,14,True,True,,2022-01-04,140,143,140,3,-0.04460868994773787,0.24196725811284323
high52w,60,2022-07-06,175,14,True,True,,2022-01-11,140,143,140,3,-0.09291727712055281,0.2722309767111966
high52w,60,2022-07-13,176,14,True,True,,2022-01-19,140,143,140,3,-0.17186153812512303,0.03288797533401851
high52w,60,2022-07-20,177,14,True,True,,2022-01-26,141,143,141,2,0.2770067211781326,0.4278326462329809
high52w,60,2022-07-27,178,14,True,True,,2022-02-02,142,143,142,1,0.16702117181589762,0.23315661251698971
high52w,60,2022-08-03,179,14,True,True,,2022-02-09,142,143,142,1,0.23804539277303796,0.397258379896087
high52w,60,2022-08-10,180,15,True,True,,2022-02-16,143,143,143,0,0.4254589179708419,0.4581595152691485
high52w,60,2022-08-17,181,15,True,True,,2022-02-24,143,143,143,0,0.3865581049890763,0.36863899011786333
high52w,60,2022-08-24,182,15,True,True,,2022-03-03,143,143,143,0,0.3216249712728586,0.29118288151296545
high52w,60,2022-08-31,183,15,True,True,,2022-03-10,143,143,143,0,0.35553530976066183,0.33843997711794216
high52w,60,2022-09-08,184,15,True,True,,2022-03-17,143,143,143,0,0.361994812699038,0.3262556009215879
high52w,60,2022-09-15,185,15,True,True,,2022-03-24,143,143,143,0,0.2940920581765652,0.21653902200745995
high52w,60,2022-09-22,186,15,True,True,,2022-03-31,143,143,143,0,0.24640910732460025,0.11972159011093059
high52w,60,2022-09-29,187,15,True,True,,2022-04-07,143,143,143,0,0.33030056797662427,0.24320852457038786
high52w,60,2022-10-06,188,15,True,True,,2022-04-14,143,143,143,0,0.3295659739321711,0.31299005192485096
high52w,60,2022-10-13,189,15,True,True,,2022-04-22,143,143,143,0,0.09624413145539906,0.10674184969959616
high52w,60,2022-10-20,190,15,True,True,,2022-04-29,143,143,143,0,-0.005179093207262221,0.025780557470698313
high52w,60,2022-10-27,191,15,True,True,,2022-05-06,143,143,143,0,-0.05562452420476659,0.02548970521780795
high52w,60,2022-11-03,192,16,True,True,,2022-05-13,143,143,143,0,-0.45747562296858063,-0.32473160642174725
high52w,60,2022-11-10,193,16,True,True,,2022-05-20,143,143,143,0,-0.4517476721229155,-0.3924989329918907
high52w,60,2022-11-17,194,16,True,True,,2022-05-27,143,143,143,0,-0.5510004329925019,-0.5015678779782712
high52w,60,2022-11-25,195,16,True,True,,2022-06-06,143,143,143,0,-0.5380451297162556,-0.4661799468137496
high52w,60,2022-12-02,196,16,True,True,,2022-06-13,143,143,143,0,-0.4038488379713748,-0.4234708953018812
high52w,60,2022-12-09,197,16,True,True,,2022-06-21,143,143,143,0,-0.3805525460455037,-0.41641633014872453
high52w,60,2022-12-16,198,16,True,True,,2022-06-28,143,143,143,0,-0.48139302012541446,-0.4376087527495978
high52w,60,2022-12-23,199,16,True,True,,2022-07-06,143,143,143,0,-0.5602531271545356,-0.5028357792442298
high52w,60,2023-01-03,200,16,True,True,,2022-07-13,143,143,143,0,-0.5427911290587347,-0.4524647887323943
high52w,60,2023-01-10,201,16,True,True,,2022-07-20,143,143,143,0,-0.36671464788202585,-0.22106356085229326
high52w,60,2023-01-18,202,16,True,True,,2022-07-27,143,143,143,0,-0.22227420466857084,-0.08749876883679701
high52w,60,2023-01-25,203,16,True,True,,2022-08-03,143,143,143,0,-0.12257050461275813,0.08368019682220335
high52w,60,2023-02-01,204,17,True,True,,2022-08-10,143,143,143,0,0.19005035564828018,0.29875118500196174
high52w,60,2023-02-08,205,17,True,True,,2022-08-17,143,143,143,0,0.1842314507119665,0.2469846637495098
high52w,60,2023-02-15,206,17,True,True,,2022-08-24,143,143,143,0,0.10008228359020528,0.16760645457828557
high52w,60,2023-02-23,207,17,True,True,,2022-08-31,143,143,143,0,-0.063821513983497,-0.13518171968876194
high52w,60,2023-03-02,208,17,True,True,,2022-09-08,143,143,143,0,-0.161846828776913,-0.2470082734167241
high52w,60,2023-03-09,209,17,True,True,,2022-09-15,143,143,143,0,-0.2592512034691529,-0.4110689779703864
high52w,60,2023-03-16,210,17,True,True,,2022-09-22,143,143,143,0,-0.1389102347728771,-0.4793821202271907
high52w,60,2023-03-23,211,17,True,True,,2022-09-29,143,143,143,0,-0.19339190958463187,-0.49414376703109103
high52w,60,2023-03-30,212,17,True,True,,2022-10-06,143,143,143,0,-0.10994697790472437,-0.4312764700088643
high52w,60,2023-04-06,213,17,True,True,,2022-10-13,143,143,143,0,-0.20121741646303196,-0.4820209133589415
high52w,60,2023-04-14,214,17,True,True,,2022-10-20,143,143,143,0,-0.17026166321940972,-0.5217833809383104
high52w,60,2023-04-21,215,17,True,True,,2022-10-27,143,143,143,0,-0.23748136581294488,-0.5943419262879527
high52w,60,2023-04-28,216,18,True,True,,2022-11-03,143,143,143,0,-0.2531857002096644,-0.5740052201319806
high52w,60,2023-05-05,217,18,True,True,,2022-11-10,143,143,143,0,-0.28448073332640017,-0.46144943723882237
high52w,60,2023-05-12,218,18,True,True,,2022-11-17,143,143,143,0,-0.25928297055057614,-0.2875493239970031
high52w,60,2023-05-19,219,18,True,True,,2022-11-25,143,143,143,0,-0.041488479822894365,-0.08277175398834043
high52w,60,2023-05-26,220,18,True,True,,2022-12-02,143,143,143,0,0.0022823963942305864,-0.003394101574194642
high52w,60,2023-06-05,221,18,True,True,,2022-12-09,143,143,143,0,0.08644717132510718,0.038149643783446596
high52w,60,2023-06-12,222,18,True,True,,2022-12-16,143,143,143,0,0.09590451273987448,0.007780951442923274
high52w,60,2023-06-20,223,18,True,True,,2022-12-23,143,143,143,0,-0.013243348060261307,0.10326176171246591
high52w,60,2023-06-27,224,18,True,True,,2023-01-03,143,143,143,0,-0.06663711738357507,0.18657047178173936
high52w,60,2023-07-05,225,18,True,True,,2023-01-10,143,143,143,0,-0.0031642712378525625,0.12864847894766834
high52w,60,2023-07-12,226,18,True,True,,2023-01-18,143,143,143,0,0.03634806246414478,0.07777257953314291
high52w,60,2023-07-19,227,18,True,True,,2023-01-25,143,143,143,0,0.004721802554155748,0.1583645228011425
high52w,60,2023-07-26,228,19,True,True,,2023-02-01,143,143,143,0,0.06891555362664883,0.02350749178676605
high52w,60,2023-08-02,229,19,True,True,,2023-02-08,143,143,143,0,0.133346602679901,0.10320851719583102
high52w,60,2023-08-09,230,19,True,True,,2023-02-15,143,143,143,0,0.13489910576259304,-0.10875796930430273
high52w,60,2023-08-16,231,19,True,True,,2023-02-23,143,143,143,0,0.12070734429889358,-0.1689424399833861
high52w,60,2023-08-23,232,19,True,True,,2023-03-02,143,143,143,0,0.07997274882074583,-0.22344609089904208
high52w,60,2023-08-30,233,19,True,True,,2023-03-09,143,143,143,0,0.040988421497324304,-0.18743305522768244
high52w,60,2023-09-07,234,19,True,True,,2023-03-16,143,143,143,0,-0.10744978635307123,-0.1875904777637295
high52w,60,2023-09-14,235,19,True,True,,2023-03-23,143,143,143,0,-0.09336006353358675,-0.05108527481770431
high52w,60,2023-09-21,236,19,True,True,,2023-03-30,143,143,143,0,-0.2893397682130076,-0.19676860697987458
high52w,60,2023-09-28,237,19,True,True,,2023-04-06,143,143,143,0,-0.31344594372763385,-0.2951347458211215
high52w,60,2023-10-05,238,19,True,True,,2023-04-14,143,143,143,0,-0.3872911126432253,-0.3041999080731475
high52w,60,2023-10-12,239,19,True,True,,2023-04-21,143,143,143,0,-0.31138694011352863,-0.17378707215761485
high52w,60,2023-10-19,240,20,True,True,,2023-04-28,143,143,143,0,-0.19970698315768737,-0.12356207449650004
high52w,60,2023-10-26,241,20,True,True,,2023-05-05,143,143,143,0,-0.20417610558455626,-0.15368136156824816
high52w,60,2023-11-02,242,20,True,True,,2023-05-12,143,143,143,0,-0.0827924709537377,-0.09339604057913915
high52w,60,2023-11-09,243,20,True,True,,2023-05-19,143,143,143,0,0.11589760005252962,0.10995329537394032
high52w,60,2023-11-16,244,20,True,True,,2023-05-26,143,143,143,0,0.21660465505142593,0.24171194678792246
high52w,60,2023-11-24,245,20,True,True,,2023-06-05,143,143,143,0,0.22265826378415116,0.22151574551564146
high52w,60,2023-12-01,246,20,True,True,,2023-06-12,143,143,143,0,0.21090611328824135,0.30262955320114
high52w,60,2023-12-08,247,20,True,True,,2023-06-20,143,143,143,0,0.19522901032273735,0.32483958806566265
high52w,60,2023-12-15,248,20,True,True,,2023-06-27,143,143,143,0,0.1932784545572484,0.299986140430484
high52w,60,2023-12-22,249,20,True,True,,2023-07-05,143,143,143,0,0.3241585930018767,0.3147321250547334
high52w,60,2024-01-02,250,20,True,True,,2023-07-12,143,143,143,0,0.21711598210318978,0.35278131370690413
high52w,60,2024-01-09,251,20,True,True,,2023-07-19,143,143,143,0,0.2233130046615222,0.239318131107517
high52w,60,2024-01-17,252,21,True,True,,2023-07-26,143,143,143,0,0.1204676874840661,0.09036725910361988
high52w,60,2024-01-24,253,21,True,True,,2023-08-02,143,143,143,0,0.004584835876863939,0.08284992582601651
high52w,60,2024-01-31,254,21,True,True,,2023-08-09,143,143,143,0,0.11229485659036334,0.1208514759665614
high52w,60,2024-02-07,255,21,True,True,,2023-08-16,143,143,143,0,-0.07320308565891555,0.07296693916412227
high52w,60,2024-02-14,256,21,True,True,,2023-08-23,143,143,143,0,-0.06489567414671082,0.12526984564588037
high52w,60,2024-02-22,257,21,True,True,,2023-08-30,143,143,143,0,0.01640619684934458,0.08080269550383982
high52w,60,2024-02-29,258,21,True,True,,2023-09-07,143,143,143,0,0.18741020385272683,0.0413530440889785
high52w,60,2024-03-07,259,21,True,True,,2023-09-14,143,143,143,0,0.10579947367014098,0.014189301493137116
high52w,60,2024-03-14,260,21,True,True,,2023-09-21,143,143,143,0,0.09057970028952725,0.019403132079188416
high52w,60,2024-03-21,261,21,True,True,,2023-09-28,143,143,143,0,0.16315620405427805,0.09479956663055253
high52w,60,2024-03-28,262,21,True,True,,2023-10-05,143,143,143,0,0.13087816386379472,0.20713910502642896
high52w,60,2024-04-05,263,21,True,True,,2023-10-12,143,143,143,0,0.04218184709933131,0.19062500642240707
high52w,60,2024-04-12,264,22,True,True,,2023-10-19,143,143,143,0,0.023991266949013424,0.04906595751666174
high52w,60,2024-04-19,265,22,True,True,,2023-10-26,143,143,143,0,-0.1541924615184809,-0.034435634787747464
high52w,60,2024-04-26,266,22,True,True,,2023-11-02,143,143,143,0,-0.0018304344644387066,0.07635342133906466
high52w,60,2024-05-03,267,22,True,True,,2023-11-09,143,143,143,0,0.03617775740813273,-0.07777668341048623
high52w,60,2024-05-10,268,22,True,True,,2023-11-16,143,143,143,0,0.004621120080198554,-0.11392013232885666
high52w,60,2024-05-17,269,22,True,True,,2023-11-24,143,143,143,0,0.056595778815878024,-0.021414545787385206
high52w,60,2024-05-24,270,22,True,True,,2023-12-01,143,143,143,0,-0.16438910128936568,-0.16016696593540075
high52w,60,2024-06-03,271,22,True,True,,2023-12-08,143,143,143,0,-0.042548477603993294,-0.0819327673550022
high52w,60,2024-06-10,272,22,True,True,,2023-12-15,143,143,143,0,-0.18186114070551823,-0.30638679261605684
high52w,60,2024-06-17,273,22,True,True,,2023-12-22,143,143,143,0,-0.27028026525787974,-0.4045733201281352
high52w,60,2024-06-25,274,22,True,True,,2024-01-02,143,143,143,0,-0.1293186057412129,-0.1813868928057762
high52w,60,2024-07-02,275,22,True,True,,2024-01-09,143,143,143,0,-0.10764651168176281,-0.2364666873039573
high52w,60,2024-07-10,276,23,True,True,,2024-01-17,143,143,143,0,-0.16717158323700115,-0.1743239749697035
high52w,60,2024-07-17,277,23,True,True,,2024-01-24,143,143,143,0,-0.04535851785128368,-0.17816186134264633
high52w,60,2024-07-24,278,23,True,True,,2024-01-31,143,143,143,0,-0.0459838048750654,-0.031177284125168667
high52w,60,2024-07-31,279,23,True,True,,2024-02-07,143,143,143,0,-0.03987471461844074,0.07397366626009602
high52w,60,2024-08-07,280,23,True,True,,2024-02-14,143,143,143,0,-0.24223956794379328,0.0239486396087675
high52w,60,2024-08-14,281,23,True,True,,2024-02-22,143,143,143,0,-0.22942241241621572,-0.027857780295867128
high52w,60,2024-08-21,282,23,True,True,,2024-02-29,143,143,143,0,-0.0947789307776229,0.09650331479504141
high52w,60,2024-08-28,283,23,True,True,,2024-03-07,143,143,143,0,-0.1698354551082648,-0.03578435453062526
high52w,60,2024-09-05,284,23,True,True,,2024-03-14,143,143,143,0,-0.2030208951165562,0.04625237233607657
high52w,60,2024-09-12,285,23,True,True,,2024-03-21,143,143,143,0,-0.1644466561076184,0.12050731886569689
high52w,60,2024-09-19,286,23,True,True,,2024-03-28,143,143,143,0,0.020956337793661652,-0.07112612812066074
high52w,60,2024-09-26,287,23,True,True,,2024-04-05,143,143,143,0,0.016400279969908085,-0.044390697293290156
high52w,60,2024-10-03,288,24,True,True,,2024-04-12,143,143,143,0,-0.046055900392578474,-0.042245313372073934
high52w,60,2024-10-10,289,24,True,True,,2024-04-19,143,143,143,0,0.12397650784194043,-0.08633415343778034
high52w,60,2024-10-17,290,24,True,True,,2024-04-26,143,143,143,0,-0.02999849766615829,-0.03648556589430516
high52w,60,2024-10-24,291,24,True,True,,2024-05-03,143,143,143,0,0.12333008222763392,-0.0770670367112781
high52w,60,2024-10-31,292,24,True,True,,2024-05-10,143,143,143,0,0.11057805757970585,-0.0921511753475966
high52w,60,2024-11-07,293,24,True,True,,2024-05-17,143,143,143,0,0.18407907978162122,-0.11453154048410381
high52w,60,2024-11-14,294,24,True,True,,2024-05-24,143,143,143,0,-0.06171537386337078,-0.09441060640568258
high52w,60,2024-11-21,295,24,True,True,,2024-06-03,143,143,143,0,-0.1298166943294195,0.048612169365967246
high52w,60,2024-11-29,296,24,True,True,,2024-06-10,143,143,143,0,0.0433490725042956,0.15775752816196584
high52w,60,2024-12-06,297,24,True,True,,2024-06-17,143,143,143,0,-0.20722530164086042,0.10990249976740317
high52w,60,2024-12-13,298,24,True,True,,2024-06-25,143,143,143,0,-0.2448892068807005,0.14993259313095336
high52w,60,2024-12-20,299,24,True,True,,2024-07-02,143,143,143,0,-0.07777881514787816,0.022677761650337053
high52w,60,2024-12-30,300,25,True,True,,2024-07-10,143,143,143,0,-0.02647000886437506,-0.002419073569829155
high52w,60,2025-01-07,301,25,True,True,,2024-07-17,143,143,143,0,0.04847910305656784,0.3600991455954188
high52w,60,2025-01-15,302,25,True,True,,2024-07-24,143,143,143,0,0.017683970340288915,0.3710040194202048
high52w,60,2025-01-23,303,25,True,True,,2024-07-31,143,143,143,0,-0.07035555284206589,0.3755801155621631
high52w,60,2025-01-30,304,25,True,True,,2024-08-07,143,143,143,0,0.14469304354268653,0.4587067861715749
high52w,60,2025-02-06,305,25,True,True,,2024-08-14,143,143,143,0,0.15339956800875498,0.42757879256375525
high52w,60,2025-02-13,306,25,True,True,,2024-08-21,143,143,143,0,0.048038753162394275,0.33214321600331714
high52w,60,2025-02-21,307,25,True,True,,2024-08-28,143,143,143,0,0.03593369748584663,0.18175661341906443
high52w,60,2025-02-28,308,25,True,True,,2024-09-05,143,143,143,0,-0.24404965650782634,-0.07879525341091326
high52w,60,2025-03-07,309,25,True,True,,2024-09-12,143,143,143,0,-0.39523194434160164,-0.0676061211645069
high52w,60,2025-03-14,310,25,True,True,,2024-09-19,143,143,143,0,-0.44964952887488097,-0.04670228470557267
high52w,60,2025-03-21,311,25,True,True,,2024-09-26,143,143,143,0,-0.39057011064053315,-0.02819074041653538
high52w,60,2025-03-28,312,26,True,True,,2024-10-03,143,143,143,0,-0.5621655339965199,-0.2041031671319233
high52w,60,2025-04-04,313,26,True,True,,2024-10-10,143,143,143,0,-0.7330674020814866,-0.09120422277166221
high52w,60,2025-04-11,314,26,True,True,,2024-10-17,143,143,143,0,-0.6697021710562915,-0.23541821087001397
high52w,60,2025-04-21,315,26,True,True,,2024-10-24,143,143,143,0,-0.6543632423914114,-0.18772466388398018
high52w,60,2025-04-28,316,26,True,True,,2024-10-31,143,143,143,0,-0.4856759144220135,-0.2219338078948996
high52w,60,2025-05-05,317,26,True,True,,2024-11-07,143,143,143,0,-0.37942553689515196,0.0887007390846962
high52w,60,2025-05-12,318,26,True,True,,2024-11-14,143,143,143,0,-0.15469667737870094,-0.0643747409509798
high52w,60,2025-05-19,319,26,True,True,,2024-11-21,143,143,143,0,-0.24440427078170654,-0.0670052137906958
high52w,60,2025-05-27,320,26,True,True,,2024-11-29,143,143,143,0,-0.21027107922249624,-0.13810369488047675
high52w,60,2025-06-03,321,26,True,True,,2024-12-06,143,143,143,0,-0.22549083310474963,-0.025068805492092568
high52w,60,2025-06-10,322,26,True,True,,2024-12-13,143,143,143,0,-0.08139433479675194,0.015041250588109158
high52w,60,2025-06-17,323,26,True,True,,2024-12-20,143,143,143,0,-0.11927336099808154,-0.045366358636180916
high52w,60,2025-06-25,324,27,True,True,,2024-12-30,143,143,143,0,0.004290154293339733,-0.03200203552316228
high52w,60,2025-07-02,325,27,True,True,,2025-01-07,143,143,143,0,0.01968239628644818,-0.05330936668964837
high52w,60,2025-07-10,326,27,True,True,,2025-01-15,143,143,143,0,-0.07163573453946571,-0.10113802856024136
high52w,60,2025-07-17,327,27,True,True,,2025-01-23,143,143,143,0,-0.04023162586827642,-0.0798568929512267
high52w,60,2025-07-24,328,27,True,True,,2025-01-30,143,143,143,0,0.044318618429737826,-0.2719289789478155
high52w,60,2025-07-31,329,27,True,True,,2025-02-06,143,143,143,0,-0.010678173509068559,-0.2623222166551086
high52w,60,2025-08-07,330,27,True,True,,2025-02-13,143,143,143,0,-0.11004553668226941,-0.34846585128369684
high52w,60,2025-08-14,331,27,True,True,,2025-02-21,143,143,143,0,-0.025679435973078448,-0.2716203405434268
high52w,60,2025-08-21,332,27,True,True,,2025-02-28,143,143,143,0,-0.03351962187677532,-0.27102695758417755
high52w,60,2025-08-28,333,27,True,True,,2025-03-07,143,143,143,0,0.1389961302554086,0.03107362314539386
high52w,60,2025-09-05,334,27,True,True,,2025-03-14,143,143,143,0,0.16849809761274098,-0.09886240520043338
high52w,60,2025-09-12,335,27,True,True,,2025-03-21,143,143,143,0,0.14600893535179674,-0.21611838865359992
high52w,60,2025-09-19,336,28,True,True,,2025-03-28,143,143,143,0,0.12797153388832644,-0.0715675169900522
high52w,60,2025-09-26,337,28,True,True,,2025-04-04,143,143,143,0,0.1962692916927085,-0.15998555435175152
high52w,60,2025-10-03,338,28,True,True,,2025-04-11,143,143,143,0,0.2218463381667735,-0.10628848030193747
high52w,60,2025-10-10,339,28,True,True,,2025-04-21,143,143,143,0,-0.08513375699909845,-0.2005482780130667
high52w,60,2025-10-17,340,28,True,True,,2025-04-28,143,143,143,0,0.15117763179977323,-0.12947541108075353
high52w,60,2025-10-24,341,28,True,True,,2025-05-05,143,143,143,0,0.1656399173115463,-0.12784861555237323
high52w,60,2025-10-31,342,28,True,True,,2025-05-12,143,143,143,0,0.030778765799195234,-0.10452450469972582
high52w,60,2025-11-07,343,28,True,True,,2025-05-19,143,143,143,0,0.14993556567116428,-0.09431015531415635
high52w,60,2025-11-14,344,28,True,True,,2025-05-27,143,143,143,0,0.10319570151105176,-0.12082218858630253
high52w,60,2025-11-21,345,28,True,True,,2025-06-03,143,143,143,0,0.11221466171902045,-0.15880590013602544
high52w,60,2025-12-01,346,28,True,True,,2025-06-10,143,143,143,0,0.2189504529182534,-0.0802698712510182
high52w,60,2025-12-08,347,28,True,True,,2025-06-17,143,143,143,0,0.2018291057399903,0.05208051196506045
high52w,60,2025-12-15,348,29,False,True,,2025-06-25,143,143,143,0,0.09387842892421021,-0.050040852326811484
high52w,60,2025-12-22,349,29,False,True,,2025-07-02,143,143,143,0,0.09625297445504898,-0.032569752952968996
high52w,60,2025-12-30,350,29,False,True,,2025-07-10,143,143,143,0,0.17821908138809547,-0.027265955062097436
high52w,60,2026-01-07,351,29,False,True,,2025-07-17,143,143,143,0,0.13649304853770494,0.019482462964625337
high52w,60,2026-01-14,352,29,False,True,,2025-07-24,143,143,143,0,0.26165764880753756,0.08364405238708046
high52w,60,2026-01-22,353,29,False,True,,2025-07-31,143,143,143,0,0.21196680171613053,0.10483166495734936
high52w,60,2026-01-29,354,29,False,True,,2025-08-07,143,143,143,0,0.2127214786880052,0.12467311538769475
high52w,60,2026-02-05,355,29,False,True,,2025-08-14,143,143,143,0,-0.14719129366421957,-0.026606965544744697
high52w,60,2026-02-12,356,29,False,True,,2025-08-21,143,143,143,0,-0.11350217548724667,-0.19233717037845285
high52w,60,2026-02-20,357,29,False,True,,2025-08-28,143,143,143,0,-0.15622720322709652,-0.12292021149765604
high52w,60,2026-02-27,358,29,False,True,,2025-09-05,143,143,143,0,-0.23827625309292,-0.0537565126150809
lowbeta,20,2019-01-14,0,0,True,True,,2018-11-13,128,129,128,1,-0.3108290606116096,-0.2800997985716902
lowbeta,20,2019-01-22,1,0,True,True,,2018-11-20,128,130,128,2,-0.2905088353781358,-0.2864917139718
lowbeta,20,2019-01-29,2,0,True,True,,2018-11-28,128,130,128,2,-0.37881111518036986,-0.363469373741073
lowbeta,20,2019-02-05,3,0,True,True,,2018-12-06,128,130,128,2,0.14166667858848528,0.13756657658664134
lowbeta,20,2019-02-12,4,1,True,True,,2018-12-13,128,130,128,2,0.08196186595861563,0.08313495696758834
lowbeta,20,2019-02-20,5,1,True,True,,2018-12-20,128,130,128,2,-0.12392991210401025,-0.11043650430324116
lowbeta,20,2019-02-27,6,1,True,True,,2018-12-28,128,130,128,2,0.15523713605566747,0.1426192547152536
lowbeta,20,2019-03-06,7,1,True,True,,2019-01-07,129,130,129,1,-0.4607334525939178,-0.456803443649374
lowbeta,20,2019-03-13,8,2,True,True,,2019-01-14,129,130,129,1,-0.45704941860465126,-0.44726632379248665
